fips,region,urbanisation,pct_aian_alone,pct_api_alone,pct_black_alone,pct_white_alone,pct_multiple_response,census2000_population
39133,midwest,medium_small_metro,0.19,0.85,3.23,94.74,1.0,152061
39135,midwest,medium_small_metro,0.22,0.29,0.33,98.62,0.55,42337
39137,midwest,nonmetro,0.16,0.19,0.2,99.14,0.31,34726
39139,midwest,medium_small_metro,0.21,0.55,9.5,88.61,1.13,128852
39141,midwest,nonmetro,0.31,0.39,6.25,91.92,1.13,73345
39143,midwest,nonmetro,0.14,0.31,2.78,95.83,0.94,61792
39145,midwest,nonmetro,0.64,0.28,2.75,95.14,1.19,79195
39147,midwest,nonmetro,0.22,0.41,1.85,96.64,0.88,58683
39149,midwest,nonmetro,0.17,1.05,1.53,96.32,0.93,47910
39151,midwest,medium_small_metro,0.25,0.57,7.27,90.69,1.22,378098
39153,midwest,medium_small_metro,0.2,1.46,13.28,83.92,1.14,542899
39155,midwest,medium_small_metro,0.15,0.48,7.95,90.54,0.87,225116
39157,midwest,nonmetro,0.18,0.3,0.75,98.13,0.65,90914
39159,midwest,large_fringe,0.18,0.56,2.86,95.56,0.84,40909
39161,midwest,nonmetro,0.11,0.2,0.78,98.35,0.55,29659
39163,midwest,nonmetro,0.45,0.09,0.36,98.2,0.9,12806
39165,midwest,large_fringe,0.18,1.31,2.75,95.05,0.71,158383
39167,midwest,medium_small_metro,0.24,0.51,0.94,97.5,0.81,63251
39169,midwest,nonmetro,0.18,0.71,1.59,96.8,0.73,111564
39171,midwest,nonmetro,0.24,0.53,0.76,97.89,0.57,39188
39173,midwest,medium_small_metro,0.24,1.09,1.32,96.59,0.76,121065
39175,midwest,nonmetro,0.08,0.56,0.14,98.79,0.42,22908
40001,south,nonmetro,42.82,0.14,0.2,49.81,7.03,21038
40003,south,nonmetro,2.78,0.16,4.28,90.91,1.87,6105
40005,south,nonmetro,11.39,0.27,5.87,76.66,5.81,13879
40007,south,nonmetro,1.37,0.14,0.29,97.01,1.2,5857
40009,south,nonmetro,2.59,0.43,5.64,89.63,1.71,19799
40011,south,nonmetro,8.76,2.02,6.77,79.4,3.05,11976
40013,south,nonmetro,12.21,0.48,1.43,81.33,4.55,36534
40015,south,nonmetro,24.49,0.26,2.98,68.46,3.8,30150
40017,south,large_fringe,4.3,2.53,2.2,88.63,2.33,87697
40019,south,nonmetro,8.33,0.67,7.64,79.27,4.09,45621
40021,south,nonmetro,32.6,0.33,1.23,58.71,7.14,42521
40023,south,nonmetro,15.05,0.19,10.98,69.25,4.54,15342
40025,south,nonmetro,1.02,0.16,0.64,96.92,1.27,3148
40027,south,large_fringe,4.44,2.95,3.63,85.32,3.66,208016
40029,south,nonmetro,17.41,0.32,0.36,76.21,5.7,6031
40031,south,medium_small_metro,5.21,2.66,19.56,68.87,3.7,114996
40033,south,nonmetro,7.67,0.18,3.05,86.65,2.45,6614
40035,south,nonmetro,16.33,0.21,3.11,69.21,11.14,14950
40037,south,medium_small_metro,9.11,0.32,2.56,83.12,4.88,67367
40039,south,nonmetro,5.96,1.01,2.95,87.68,2.39,26142
40041,south,nonmetro,22.38,0.22,0.14,70.98,6.29,37077
40043,south,nonmetro,4.66,0.08,0.13,93.17,1.96,4743
40045,south,nonmetro,1.2,0.1,0.05,97.33,1.33,4075
40047,south,nonmetro,2.14,1.41,3.3,90.94,2.2,57813
40049,south,nonmetro,7.45,0.33,2.57,86.58,3.07,27210
40051,south,large_fringe,4.89,0.4,3.08,88.69,2.94,45516
40053,south,nonmetro,2.45,0.17,0.08,96.15,1.15,5144
40055,south,nonmetro,2.54,0.31,8.94,85.94,2.26,6061
40057,south,nonmetro,1.28,0.34,10.42,87.05,0.91,3283
40059,south,nonmetro,0.93,0.14,0.03,98.43,0.48,3562
40061,south,nonmetro,14.72,0.29,0.61,78.83,5.55,11792
40063,south,nonmetro,16.21,0.25,4.5,73.85,5.19,14154
40065,south,nonmetro,1.83,1.51,8.43,86.28,1.95,28439
40067,south,nonmetro,5.34,1.22,0.98,90.0,2.46,6818
40069,south,nonmetro,15.39,0.32,1.66,77.47,5.17,10513
40071,south,nonmetro,7.64,0.6,1.83,86.37,3.56,48080
40073,south,nonmetro,3.04,0.22,1.61,92.8,2.33,13926
40075,south,nonmetro,6.37,0.38,4.74,86.53,1.98,10227
40077,south,nonmetro,19.5,0.19,0.96,73.63,5.71,10692
40079,south,medium_small_metro,10.76,0.26,2.23,82.0,4.75,48109
40081,south,large_fringe,6.64,0.28,2.47,87.01,3.6,32080
40083,south,large_fringe,2.92,0.42,11.15,82.87,2.64,33924
40085,south,nonmetro,6.42,0.27,2.2,88.27,2.84,8831
40087,south,large_fringe,5.66,0.27,0.68,89.81,3.58,27740
40089,south,nonmetro,13.74,0.24,9.32,71.99,4.71,34402
40091,south,nonmetro,16.23,0.21,4.09,73.04,6.44,19456
40093,south,nonmetro,0.93,0.2,0.19,97.5,1.19,7545
40095,south,nonmetro,9.22,0.32,1.85,84.45,4.16,13184
40097,south,nonmetro,19.14,0.31,0.3,72.92,7.33,38369
40099,south,nonmetro,11.65,0.36,1.91,82.08,4.01,12623
40101,south,nonmetro,14.92,0.63,13.24,65.01,6.2,69451
40103,south,nonmetro,7.6,0.38,1.58,87.31,3.14,11411
40105,south,nonmetro,16.6,0.12,2.5,72.87,7.91,10569
40107,south,nonmetro,18.27,0.09,10.44,66.16,5.04,11814
40109,south,large_central,3.51,3.0,15.19,75.2,3.1,660448
40111,south,medium_small_metro,12.92,0.22,10.24,70.62,6.0,39685
40113,south,medium_small_metro,14.49,0.28,10.93,67.7,6.61,44437
40115,south,nonmetro,16.61,0.43,0.59,75.82,6.56,33194
40117,south,medium_small_metro,12.17,0.25,0.71,82.65,4.22,16612
40119,south,nonmetro,4.63,3.1,3.67,85.41,3.19,68190
40121,south,nonmetro,12.57,0.31,4.05,78.25,4.82,43953
40123,south,nonmetro,15.58,0.49,2.09,76.75,5.09,35143
40125,south,nonmetro,11.26,0.75,2.92,80.81,4.26,65521
40127,south,nonmetro,15.62,0.16,0.84,78.42,4.96,11667
40129,south,nonmetro,5.62,0.15,0.29,92.43,1.51,3436
40131,south,medium_small_metro,12.1,0.39,0.74,80.63,6.15,70641
40133,south,nonmetro,17.45,0.28,5.62,71.65,5.01,24894
40135,south,medium_small_metro,19.73,0.27,1.88,69.02,9.1,38972
40137,south,nonmetro,4.96,0.36,2.21,90.02,2.45,43182
40139,south,nonmetro,1.4,0.77,0.81,95.91,1.11,20107
40141,south,nonmetro,2.79,0.38,9.31,85.46,2.06,9287
40143,south,medium_small_metro,5.26,1.73,11.06,78.18,3.77,563299
40145,south,medium_small_metro,9.42,0.56,3.79,81.16,5.07,57491
40147,south,nonmetro,8.66,0.78,2.53,82.33,5.7,48996
40149,south,nonmetro,3.01,0.3,0.44,94.76,1.49,11508
40151,south,nonmetro,1.62,0.56,2.4,94.19,1.23,9089
40153,south,nonmetro,2.15,0.55,1.14,94.9,1.26,18486
41001,west,nonmetro,1.09,0.45,0.24,97.0,1.22,16741
41003,west,medium_small_metro,0.82,4.9,0.89,91.5,1.89,78153
41005,west,large_fringe,0.76,2.75,0.7,94.0,1.8,338391
41007,west,nonmetro,1.12,1.5,0.55,95.13,1.7,35630
41009,west,large_fringe,1.41,0.72,0.26,95.55,2.05,43560
41011,west,nonmetro,2.45,1.13,0.31,93.31,2.79,62779
41013,west,nonmetro,1.31,0.48,0.04,97.01,1.15,19182
41015,west,nonmetro,2.19,0.85,0.16,94.59,2.21,21137
41017,west,medium_small_metro,0.85,0.86,0.21,96.54,1.54,115367
41019,west,nonmetro,1.55,0.78,0.18,95.15,2.34,100399
41021,west,nonmetro,0.84,0.16,0.26,97.86,0.89,1915
41023,west,nonmetro,1.6,0.25,0.1,96.72,1.32,7935
41025,west,nonmetro,4.01,0.6,0.14,93.59,1.66,7609
41027,west,nonmetro,1.22,1.7,0.72,95.12,1.24,20411
41029,west,medium_small_metro,1.12,1.16,0.43,95.28,2.01,181269
41031,west,nonmetro,15.99,0.55,0.29,81.21,1.95,19009
41033,west,nonmetro,1.27,0.79,0.3,95.5,2.14,75726
41035,west,nonmetro,4.28,1.0,0.67,91.46,2.59,63775
41037,west,nonmetro,2.41,0.85,0.13,94.7,1.9,7422
41039,west,medium_small_metro,1.18,2.31,0.81,93.17,2.53,322959
41041,west,nonmetro,3.23,1.17,0.35,92.61,2.64,44479
41043,west,nonmetro,1.33,0.97,0.34,95.5,1.85,103069
41045,west,nonmetro,1.15,2.19,1.34,93.91,1.42,31615
41047,west,medium_small_metro,1.63,2.28,0.98,93.17,1.93,284834
41049,west,nonmetro,1.68,0.61,0.27,96.33,1.11,10995
41051,west,large_central,1.1,6.32,5.89,83.96,2.73,660486
41053,west,medium_small_metro,1.91,1.42,0.48,94.2,2.0,62380
41055,west,nonmetro,1.4,0.47,0.21,96.54,1.4,1934
41057,west,nonmetro,1.22,0.88,0.23,96.02,1.65,24262
41059,west,nonmetro,3.49,1.04,0.9,93.29,1.28,70548
41061,west,nonmetro,0.85,1.55,0.53,95.84,1.24,24530
41063,west,nonmetro,0.72,0.29,0.03,97.68,1.29,7226
41065,west,nonmetro,3.87,1.4,0.32,92.88,1.54,23791
41067,west,large_fringe,0.73,7.27,1.23,88.68,2.09,445342
41069,west,nonmetro,1.23,0.32,0.06,96.7,1.68,1547
41071,west,large_fringe,1.54,1.26,0.9,94.56,1.74,84992
42001,northeast,nonmetro,0.23,0.54,1.28,97.3,0.65,91292
42003,northeast,large_central,0.13,1.77,12.52,84.72,0.86,1281666
42005,northeast,large_fringe,0.1,0.15,0.83,98.47,0.45,72392
42007,northeast,large_fringe,0.11,0.27,6.01,92.82,0.8,181412
42009,northeast,nonmetro,0.11,0.3,0.37,98.74,0.49,49984
42011,northeast,medium_small_metro,0.19,1.13,4.35,93.48,0.85,373638
42013,northeast,medium_small_metro,0.08,0.39,1.21,97.78,0.54,129144
42015,northeast,nonmetro,0.32,0.48,0.41,98.2,0.6,62761
42017,northeast,large_fringe,0.14,2.37,3.34,93.44,0.72,597635
42019,northeast,large_fringe,0.09,0.61,0.8,98.06,0.43,174083
42021,northeast,medium_small_metro,0.09,0.41,2.87,96.08,0.56,152598
42023,northeast,nonmetro,0.17,0.17,0.35,98.95,0.37,5974
42025,northeast,medium_small_metro,0.17,0.36,0.67,98.29,0.51,58802
42027,northeast,medium_small_metro,0.14,4.14,2.7,92.3,0.72,135758
42029,northeast,large_fringe,0.16,2.03,6.41,90.63,0.77,433501
42031,northeast,nonmetro,0.11,0.36,0.8,98.29,0.45,41765
42033,northeast,nonmetro,0.12,0.29,1.52,97.71,0.36,83382
42035,northeast,nonmetro,0.11,0.44,0.52,98.48,0.44,37914
42037,northeast,nonmetro,0.16,0.58,0.85,97.96,0.46,64151
42039,northeast,nonmetro,0.21,0.33,1.6,97.21,0.65,90366
42041,northeast,medium_small_metro,0.13,1.75,2.4,94.98,0.73,213674
42043,northeast,medium_small_metro,0.18,2.06,17.42,78.95,1.39,251798
42045,northeast,large_fringe,0.11,3.38,14.75,80.93,0.83,550864
42047,northeast,nonmetro,0.1,0.4,0.15,99.07,0.27,35112
42049,northeast,medium_small_metro,0.17,0.74,6.26,91.89,0.95,280843
42051,northeast,large_fringe,0.12,0.23,3.55,95.46,0.65,148644
42053,northeast,nonmetro,0.42,0.14,2.41,96.48,0.55,4946
42055,northeast,nonmetro,0.16,0.61,2.41,96.11,0.71,129313
42057,northeast,nonmetro,0.2,0.13,0.67,98.35,0.66,14261
42059,northeast,nonmetro,0.15,0.25,3.91,95.17,0.52,40672
42061,northeast,nonmetro,0.11,0.23,5.19,93.96,0.51,45586
42063,northeast,nonmetro,0.08,0.76,1.59,97.11,0.46,89605
42065,northeast,nonmetro,0.16,0.22,0.14,99.07,0.4,45932
42067,northeast,nonmetro,0.14,0.46,0.4,98.65,0.35,22821
42069,northeast,medium_small_metro,0.09,0.78,1.39,97.21,0.52,213295
42071,northeast,medium_small_metro,0.16,1.54,3.21,94.25,0.84,470658
42073,northeast,nonmetro,0.1,0.29,3.64,95.25,0.72,94643
42075,northeast,medium_small_metro,0.14,0.96,1.52,96.8,0.59,120327
42077,northeast,medium_small_metro,0.21,2.22,4.2,92.38,0.99,312090
42079,northeast,medium_small_metro,0.09,0.61,1.75,97.1,0.44,319250
42081,northeast,medium_small_metro,0.22,0.45,4.36,94.23,0.73,120044
42083,northeast,nonmetro,0.33,0.35,1.95,96.88,0.49,45936
42085,northeast,medium_small_metro,0.11,0.44,5.27,93.38,0.81,120293
42087,northeast,nonmetro,0.08,0.3,0.51,98.74,0.36,46486
42089,northeast,nonmetro,0.26,1.23,6.55,90.81,1.16,138687
42091,northeast,large_fringe,0.12,4.13,7.59,87.29,0.86,750097
42093,northeast,nonmetro,0.07,1.31,1.03,97.14,0.46,18236
42095,northeast,medium_small_metro,0.18,1.48,3.09,94.48,0.78,267066
42097,northeast,nonmetro,0.1,0.25,1.61,97.57,0.47,94556
42099,northeast,medium_small_metro,0.12,0.17,0.46,98.8,0.45,43602
42101,northeast,large_central,0.3,4.72,44.31,49.56,1.11,1517550
42103,northeast,large_fringe,0.26,0.65,3.46,94.72,0.91,46302
42105,northeast,nonmetro,0.22,0.54,0.31,98.32,0.61,18080
42107,northeast,nonmetro,0.08,0.44,2.12,97.02,0.34,150336
42109,northeast,nonmetro,0.05,0.44,0.85,98.27,0.38,37546
42111,northeast,nonmetro,0.08,0.22,1.64,97.79,0.27,80023
42113,northeast,nonmetro,0.76,0.18,2.32,96.1,0.64,6556
42115,northeast,nonmetro,0.16,0.24,0.33,98.8,0.47,42238
42117,northeast,nonmetro,0.23,0.32,0.61,98.31,0.52,41373
42119,northeast,nonmetro,0.17,1.16,7.03,90.76,0.88,41624
42121,northeast,nonmetro,0.18,0.26,1.12,97.85,0.59,57565
42123,northeast,nonmetro,0.19,0.32,0.21,98.86,0.42,43863
42125,northeast,large_fringe,0.09,0.39,3.3,95.49,0.72,202897
42127,northeast,nonmetro,0.14,0.39,1.67,97.32,0.49,47722
42129,northeast,large_fringe,0.09,0.54,2.04,96.75,0.57,369993
42131,northeast,medium_small_metro,0.17,0.28,0.54,98.51,0.5,28080
42133,northeast,medium_small_metro,0.19,0.93,3.92,94.14,0.82,381751
44001,northeast,large_fringe,0.18,1.05,0.76,97.31,0.71,50648
44003,northeast,large_fringe,0.25,1.41,1.02,96.43,0.89,167090
44005,northeast,large_fringe,0.45,1.37,4.03,92.63,1.52,85433
44007,northeast,large_central,0.62,3.33,8.55,86.06,1.44,621602
44009,northeast,large_fringe,0.95,1.58,1.01,95.38,1.08,123546
45001,south,nonmetro,0.1,0.26,30.42,68.69,0.53,26167
45003,south,medium_small_metro,0.41,0.69,25.69,72.31,0.9,142552
45005,south,nonmetro,0.12,0.23,71.09,28.2,0.36,11211
45007,south,medium_small_metro,0.23,0.46,16.65,82.01,0.65,165740
45009,south,nonmetro,0.16,0.2,62.58,36.62,0.44,16658
45011,south,nonmetro,0.35,0.43,42.64,55.95,0.63,23478
45013,south,nonmetro,0.28,0.92,24.26,73.65,0.89,120937
45015,south,medium_small_metro,0.54,2.06,26.81,69.28,1.3,142651
45017,south,medium_small_metro,0.19,0.16,48.71,50.44,0.49,15185
45019,south,medium_small_metro,0.28,1.24,34.64,63.01,0.83,309969
45021,south,nonmetro,0.2,0.41,20.62,78.11,0.67,52537
45023,south,nonmetro,0.33,0.29,38.68,60.2,0.5,34068
45025,south,nonmetro,0.34,0.34,33.3,65.42,0.6,42768
45027,south,nonmetro,0.24,0.3,53.22,45.79,0.45,32502
45029,south,nonmetro,0.64,0.33,42.29,56.13,0.61,38264
45031,south,medium_small_metro,0.19,0.24,41.77,57.39,0.41,67394
45033,south,nonmetro,2.22,0.38,45.44,51.36,0.61,30722
45035,south,medium_small_metro,0.74,1.26,25.21,71.69,1.11,96413
45037,south,medium_small_metro,0.36,0.28,41.61,57.22,0.53,24595
45039,south,medium_small_metro,0.15,0.2,59.2,40.01,0.45,23454
45041,south,medium_small_metro,0.23,0.74,39.4,59.1,0.53,125761
45043,south,nonmetro,0.15,0.3,38.65,60.51,0.4,55797
45045,south,medium_small_metro,0.21,1.46,18.4,79.17,0.75,379616
45047,south,nonmetro,0.21,0.79,31.81,66.67,0.52,66271
45049,south,nonmetro,0.23,0.2,55.73,43.49,0.36,21386
45051,south,medium_small_metro,0.41,0.88,15.58,82.33,0.79,196629
45053,south,nonmetro,0.41,0.5,52.91,45.81,0.37,20678
45055,south,medium_small_metro,0.3,0.37,26.39,72.3,0.64,52647
45057,south,nonmetro,0.22,0.3,26.94,71.93,0.61,61351
45059,south,medium_small_metro,0.34,0.25,26.32,72.54,0.54,69567
45061,south,nonmetro,0.13,0.23,63.65,35.59,0.4,20119
45063,south,medium_small_metro,0.35,1.11,12.7,85.09,0.74,216014
45065,south,nonmetro,0.07,0.32,53.96,45.1,0.55,9958
45067,south,nonmetro,0.27,0.3,56.45,42.56,0.41,35466
45069,south,nonmetro,3.38,0.26,50.77,44.77,0.82,28818
45071,south,nonmetro,0.3,0.44,33.24,65.5,0.52,36108
45073,south,nonmetro,0.24,0.4,8.42,90.31,0.63,66215
45075,south,nonmetro,0.47,0.47,60.98,37.51,0.57,91582
45077,south,medium_small_metro,0.17,1.22,6.85,91.08,0.68,110757
45079,south,medium_small_metro,0.26,1.87,45.48,51.45,0.95,320677
45081,south,medium_small_metro,0.23,0.09,30.17,69.14,0.38,19181
45083,south,medium_small_metro,0.27,1.56,20.87,76.64,0.66,253791
45085,south,medium_small_metro,0.27,1.02,46.88,50.94,0.89,104646
45087,south,nonmetro,0.15,0.23,31.09,67.98,0.54,29881
45089,south,nonmetro,0.16,0.23,66.35,32.87,0.38,37217
45091,south,large_fringe,0.87,0.94,19.23,78.25,0.71,164614
46003,midwest,nonmetro,1.96,0.1,0.29,97.29,0.36,3058
46005,midwest,nonmetro,0.95,0.34,0.7,97.26,0.75,17023
46007,midwest,nonmetro,52.1,0.2,0.28,41.24,6.18,3574
46009,midwest,nonmetro,3.04,0.08,0.66,95.74,0.47,7260
46011,midwest,nonmetro,0.9,1.4,0.31,96.78,0.61,28220
46013,midwest,nonmetro,2.74,0.5,0.28,95.7,0.78,35460
46015,midwest,nonmetro,8.33,0.5,0.26,89.91,0.99,5364
46017,midwest,nonmetro,81.89,0.0,0.1,16.34,1.67,2032
46019,midwest,nonmetro,1.65,0.24,0.1,96.79,1.22,9094
46021,midwest,nonmetro,0.34,0.06,0.0,99.33,0.28,1782
46023,midwest,nonmetro,28.35,0.11,0.13,70.21,1.2,9350
46025,midwest,nonmetro,0.6,0.12,0.07,98.89,0.31,4143
46027,midwest,nonmetro,2.66,1.99,1.05,93.13,1.17,13537
46029,midwest,nonmetro,1.42,0.31,0.15,97.35,0.77,25897
46031,midwest,nonmetro,60.85,0.05,0.12,37.48,1.51,4181
46033,midwest,nonmetro,3.13,0.23,0.27,94.67,1.69,7275
46035,midwest,nonmetro,1.99,0.47,0.27,96.6,0.67,18741
46037,midwest,nonmetro,7.4,0.13,0.13,91.5,0.85,6267
46039,midwest,nonmetro,0.29,0.2,0.16,98.69,0.67,4498
46041,midwest,nonmetro,74.2,0.17,0.03,24.35,1.26,5972
46043,midwest,nonmetro,0.98,0.14,0.06,98.24,0.58,3458
46045,midwest,nonmetro,0.25,0.11,0.09,99.31,0.23,4367
46047,midwest,nonmetro,6.06,0.32,0.32,91.02,2.27,7453
46049,midwest,nonmetro,0.15,0.04,0.08,99.51,0.23,2640
46051,midwest,nonmetro,0.43,0.23,0.01,99.06,0.27,7847
46053,midwest,nonmetro,5.59,0.23,0.04,93.36,0.77,4792
46055,midwest,nonmetro,2.5,0.09,0.0,96.45,0.96,2196
46057,midwest,nonmetro,0.58,0.18,0.13,98.63,0.49,5540
46059,midwest,nonmetro,0.13,0.08,0.03,99.44,0.32,3741
46061,midwest,nonmetro,0.1,0.16,0.0,99.55,0.19,3139
46063,midwest,nonmetro,0.74,0.59,0.3,98.0,0.37,1353
46065,midwest,nonmetro,8.72,0.42,0.19,89.33,1.33,16481
46067,midwest,nonmetro,0.58,0.1,0.09,98.92,0.31,8075
46069,midwest,nonmetro,8.02,0.12,0.12,91.14,0.6,1671
46071,midwest,nonmetro,47.88,0.07,0.03,50.2,1.81,2930
46073,midwest,nonmetro,0.57,0.13,0.0,99.0,0.31,2295
46075,midwest,nonmetro,2.43,0.08,0.0,95.98,1.51,1193
46077,midwest,nonmetro,0.4,0.4,0.05,98.76,0.4,5815
46079,midwest,nonmetro,0.66,0.57,0.24,98.2,0.34,11276
46081,midwest,nonmetro,2.21,0.39,0.24,96.23,0.93,21802
46083,midwest,medium_small_metro,0.54,0.48,0.36,97.9,0.72,24131
46085,midwest,nonmetro,33.27,0.28,0.08,64.88,1.49,3895
46087,midwest,medium_small_metro,0.36,0.22,0.05,99.04,0.33,5832
46089,midwest,nonmetro,0.28,0.14,0.0,99.41,0.17,2904
46091,midwest,nonmetro,6.32,0.09,0.09,92.83,0.68,4576
46093,midwest,medium_small_metro,2.05,0.77,1.56,93.45,2.17,24253
46095,midwest,nonmetro,52.42,0.1,0.0,45.03,2.45,2083
46097,midwest,nonmetro,0.31,0.1,0.52,98.86,0.21,2884
46099,midwest,medium_small_metro,1.88,1.09,1.65,94.32,1.06,148281
46101,midwest,nonmetro,12.05,0.56,0.3,85.06,2.02,6595
46103,midwest,medium_small_metro,8.15,0.97,0.88,87.62,2.39,88565
46105,midwest,nonmetro,1.64,0.24,0.15,97.29,0.68,3363
46107,midwest,nonmetro,0.82,0.22,0.0,98.25,0.71,2693
46109,midwest,nonmetro,29.87,0.24,0.1,68.34,1.45,10016
46111,midwest,nonmetro,0.3,0.45,0.04,98.99,0.22,2675
46113,midwest,nonmetro,94.35,0.08,0.08,4.69,0.79,12466
46115,midwest,nonmetro,1.49,0.11,0.21,97.73,0.46,7454
46117,midwest,nonmetro,4.91,0.29,0.18,93.18,1.44,2772
46119,midwest,nonmetro,0.77,0.13,0.0,98.2,0.9,1556
46121,midwest,nonmetro,85.73,0.17,0.09,12.8,1.22,9050
46123,midwest,nonmetro,11.21,0.06,0.03,87.56,1.14,6430
46125,midwest,medium_small_metro,0.27,0.17,0.15,98.98,0.43,8849
46127,midwest,medium_small_metro,0.41,1.36,0.33,97.27,0.64,12584
46129,midwest,nonmetro,11.82,0.18,0.03,86.64,1.32,5974
46135,midwest,nonmetro,1.69,0.44,1.19,95.91,0.77,21652
46137,midwest,nonmetro,72.33,0.08,0.0,26.72,0.87,2519
47001,south,medium_small_metro,0.33,0.87,3.89,93.81,1.1,71330
47003,south,nonmetro,0.32,0.55,8.57,89.81,0.74,37586
47005,south,nonmetro,0.33,0.27,2.1,96.76,0.53,16537
47007,south,nonmetro,0.38,0.15,3.7,94.79,0.98,12367
47009,south,medium_small_metro,0.31,0.76,2.92,95.16,0.84,105823
47011,south,medium_small_metro,0.3,0.62,4.05,94.03,1.0,87965
47013,south,nonmetro,0.32,0.2,0.31,98.35,0.82,39854
47015,south,large_fringe,0.35,0.14,1.47,97.36,0.68,12826
47017,south,nonmetro,0.25,0.19,10.39,88.24,0.93,29475
47019,south,medium_small_metro,0.2,0.27,1.0,97.84,0.69,56742
47021,south,large_fringe,0.38,0.24,1.5,97.29,0.59,35912
47023,south,medium_small_metro,0.24,0.26,10.08,88.6,0.82,15540
47025,south,nonmetro,0.24,0.29,0.77,98.03,0.67,29862
47027,south,nonmetro,0.54,0.26,1.45,97.02,0.73,7976
47029,south,nonmetro,0.42,0.19,2.0,96.49,0.89,33565
47031,south,nonmetro,0.31,0.78,3.61,94.44,0.86,48014
47033,south,nonmetro,0.25,0.06,14.38,84.79,0.52,14532
47035,south,nonmetro,0.27,0.27,0.13,98.68,0.64,46802
47037,south,large_central,0.32,2.52,26.21,69.78,1.17,569891
47039,south,nonmetro,0.23,0.22,3.5,95.35,0.7,11731
47041,south,nonmetro,0.29,0.17,1.45,97.39,0.7,17423
47043,south,large_fringe,0.43,0.29,4.6,93.78,0.91,43156
47045,south,nonmetro,0.22,0.36,12.91,85.86,0.65,37279
47047,south,large_fringe,0.22,0.23,35.97,62.91,0.68,28806
47049,south,nonmetro,0.15,0.1,0.11,99.28,0.36,16625
47051,south,nonmetro,0.2,0.46,5.55,92.92,0.86,39270
47053,south,nonmetro,0.2,0.17,19.75,79.27,0.61,48152
47055,south,nonmetro,0.3,0.37,11.87,86.69,0.78,29447
47057,south,medium_small_metro,0.15,0.11,0.32,98.88,0.53,20659
47059,south,nonmetro,0.18,0.3,2.14,96.89,0.49,62909
47061,south,nonmetro,0.3,0.17,0.14,98.73,0.66,14332
47063,south,medium_small_metro,0.3,0.65,4.21,94.07,0.77,58128
47065,south,medium_small_metro,0.3,1.38,20.23,77.22,0.87,307896
47067,south,nonmetro,0.25,0.09,0.49,98.41,0.77,6786
47069,south,nonmetro,0.27,0.35,41.05,57.65,0.68,28105
47071,south,nonmetro,0.2,0.19,3.74,95.26,0.62,25578
47073,south,medium_small_metro,0.17,0.25,1.57,97.49,0.52,53563
47075,south,nonmetro,0.12,0.14,51.15,48.25,0.33,19797
47077,south,nonmetro,0.13,0.15,8.05,90.82,0.85,25522
47079,south,nonmetro,0.2,0.31,8.99,89.68,0.82,31115
47081,south,large_fringe,0.52,0.11,4.56,94.0,0.82,22295
47083,south,nonmetro,0.19,0.19,3.31,95.4,0.91,8088
47085,south,nonmetro,0.27,0.29,2.99,95.79,0.66,17929
47087,south,nonmetro,0.34,0.11,0.15,98.8,0.61,10984
47089,south,medium_small_metro,0.31,0.33,2.35,96.33,0.69,44294
47091,south,nonmetro,0.35,0.17,2.42,96.69,0.38,17499
47093,south,medium_small_metro,0.28,1.35,8.7,88.74,0.93,382032
47095,south,nonmetro,0.39,0.21,31.37,67.21,0.82,7954
47097,south,nonmetro,0.63,0.19,34.14,64.4,0.64,27101
47099,south,nonmetro,0.33,0.27,1.49,97.26,0.65,39926
47101,south,nonmetro,0.2,0.18,1.57,97.42,0.62,11367
47103,south,nonmetro,0.5,0.35,7.38,90.66,1.1,31340
47105,south,medium_small_metro,0.33,0.25,1.16,97.43,0.84,39086
47107,south,nonmetro,0.29,0.73,4.54,93.54,0.9,49015
47109,south,nonmetro,0.2,0.17,6.24,92.55,0.83,24653
47111,south,large_fringe,0.43,0.3,0.23,98.66,0.38,20386
47113,south,medium_small_metro,0.16,0.68,32.55,65.93,0.68,91837
47115,south,medium_small_metro,0.27,0.23,4.15,94.69,0.66,27776
47117,south,nonmetro,0.25,0.33,7.8,90.97,0.65,26767
47119,south,nonmetro,0.37,0.38,14.33,84.02,0.9,69498
47121,south,nonmetro,0.23,0.18,1.24,97.84,0.51,11086
47123,south,nonmetro,0.37,0.41,2.28,95.88,1.06,38961
47125,south,medium_small_metro,0.55,2.2,19.59,75.45,2.21,134768
47127,south,nonmetro,0.19,0.14,2.77,96.32,0.57,5740
47129,south,nonmetro,0.2,0.14,2.23,96.95,0.48,19757
47131,south,nonmetro,0.14,0.24,9.92,89.1,0.6,32450
47133,south,nonmetro,0.28,0.15,0.28,98.83,0.46,20118
47135,south,nonmetro,0.34,0.24,1.72,96.84,0.86,7631
47137,south,nonmetro,0.16,0.04,0.1,99.29,0.4,4945
47139,south,medium_small_metro,0.27,0.14,0.14,98.47,0.98,16050
47141,south,nonmetro,0.21,1.06,1.75,96.24,0.74,62315
47143,south,nonmetro,0.4,0.34,2.05,96.3,0.92,28400
47145,south,nonmetro,0.22,0.45,2.72,95.47,1.14,51910
47147,south,large_fringe,0.3,0.36,8.7,89.97,0.67,54433
47149,south,large_fringe,0.3,2.04,9.59,87.21,0.87,182023
47151,south,nonmetro,0.25,0.12,0.09,98.74,0.8,21127
